time,hip,thigh,calf
1.75197640767046E+018,-0.00216147236824035,0.707012497406006,-1.51682140674591
1.75197640767252E+018,-0.0020978996515274,0.7068062474823,-1.51632665948868
1.75197640767463E+018,-0.00203432693481446,0.706599997558594,-1.51583191223145
1.75197640767673E+018,-0.0019707542181015,0.706393747634888,-1.51533716497421
1.7519764076788E+018,-0.00190718150138855,0.706187497711182,-1.51484241771698
1.75197640768093E+018,-0.00184360878467561,0.705981247787476,-1.51434767045975
1.7519764076831E+018,-0.00178003606796264,0.70577499786377,-1.51385292320251
1.75197640768524E+018,-0.0017164633512497,0.705568747940063,-1.51335817594528
1.75197640768737E+018,-0.00165289063453674,0.705362498016357,-1.51286342868805
1.75197640768946E+018,-0.00158931791782379,0.705156248092651,-1.51236868143082
1.75197640769164E+018,-0.00152574520111085,0.704949998168945,-1.51187393417358
1.75197640769364E+018,-0.00146217248439789,0.704743748245239,-1.51137918691635
1.75197640769566E+018,-0.00139859976768494,0.704537498321533,-1.51088443965912
1.75197640769777E+018,-0.00133502705097198,0.704331248397827,-1.51038969240189
1.75197640769991E+018,-0.00127145433425903,0.704124998474121,-1.50989494514465
1.75197640770206E+018,-0.00120788161754609,0.703918748550415,-1.50940019788742
1.7519764077042E+018,-0.00114430890083313,0.703712498626709,-1.50890545063019
1.7519764077063E+018,-0.00108073618412018,0.703506248703003,-1.50841070337296
1.75197640770846E+018,-0.00101716346740722,0.703299998779297,-1.50791595611572
1.75197640771051E+018,-0.000953590750694276,0.703093748855591,-1.50742120885849
1.75197640771253E+018,-0.000890018033981331,0.702887498931885,-1.50692646160126
1.75197640771459E+018,-0.000826445317268369,0.702681249008179,-1.50643171434402
1.75197640771665E+018,-0.000762872600555424,0.702474999084473,-1.50593696708679
1.75197640771873E+018,-0.000699299883842462,0.702268749160767,-1.50544221982956
1.75197640772087E+018,-0.000635727167129517,0.70206249923706,-1.50494747257233
1.75197640772297E+018,-0.000572154450416573,0.701856249313354,-1.50445272531509
1.75197640772514E+018,-0.00050858173370361,0.701649999389648,-1.50395797805786
1.75197640772721E+018,-0.000445009016990666,0.701443749465942,-1.50346323080063
1.75197640772931E+018,-0.000381436300277703,0.701237499542236,-1.5029684835434
1.75197640773146E+018,-0.000317863583564759,0.70103124961853,-1.50247373628616
1.7519764077335E+018,-0.000254290866851814,0.700824999694824,-1.50197898902893
1.75197640773556E+018,-0.000190718150138852,0.700618749771118,-1.5014842417717
1.75197640773762E+018,-0.000127145433425907,0.700412499847412,-1.50098949451447
1.75197640773972E+018,-6.35727167129447E-05,0.700206249923706,-1.50049474725723
1.75197640774188E+018,0,0.7,-1.5
1.75197640774395E+018,0,0.7,-1.5
1.751976407746E+018,0,0.7,-1.5
1.75197640774815E+018,0,0.7,-1.5
1.7519764077503E+018,0,0.7,-1.5
1.75197640775243E+018,0,0.7,-1.5
1.7519764077545E+018,0,0.7,-1.5
1.75197640775657E+018,0,0.7,-1.5
1.75197640775871E+018,0,0.7,-1.5
1.75197640776076E+018,0,0.7,-1.5
1.75197640776286E+018,0,0.7,-1.5
1.751976407765E+018,0,0.7,-1.5
1.75197640776715E+018,0,0.7,-1.5
1.7519764077693E+018,0,0.7,-1.5
1.7519764077714E+018,0,0.7,-1.5
1.75197640777353E+018,0,0.7,-1.5
1.75197640777567E+018,0,0.7,-1.5
1.75197640777775E+018,0,0.7,-1.5
1.75197640777987E+018,0,0.7,-1.5
1.75197640778202E+018,0,0.7,-1.5
1.75197640778416E+018,0,0.7,-1.5
1.75197640778629E+018,0,0.7,-1.5
1.75197640778842E+018,0,0.7,-1.5
1.75197640779049E+018,0,0.7,-1.5
1.75197640779259E+018,0,0.7,-1.5
1.75197640779462E+018,0,0.7,-1.5
1.75197640779666E+018,0,0.7,-1.5
1.75197640779874E+018,0,0.7,-1.5
1.75197640780088E+018,0,0.7,-1.5
1.75197640780302E+018,0,0.7,-1.5
1.75197640780516E+018,0,0.7,-1.5
1.75197640780733E+018,0,0.7,-1.5
1.75197640780957E+018,0,0.7,-1.5
1.75197640781156E+018,0,0.7,-1.5
1.7519764078136E+018,0,0.7,-1.5
1.75197640781566E+018,0,0.7,-1.5
1.75197640781777E+018,0,0.7,-1.5
1.75197640781991E+018,0,0.7,-1.5
1.75197640782205E+018,0,0.7,-1.5
1.75197640782419E+018,0,0.7,-1.5
1.75197640782631E+018,0,0.7,-1.5
1.75197640782836E+018,0,0.7,-1.5
1.75197640783043E+018,0,0.7,-1.5
1.75197640783252E+018,0,0.7,-1.5
1.75197640783458E+018,0,0.7,-1.5
1.75197640783665E+018,0,0.7,-1.5
1.75197640783873E+018,0,0.7,-1.5
1.75197640784087E+018,0,0.7,-1.5
1.75197640784297E+018,0,0.7,-1.5
1.75197640784504E+018,0,0.7,-1.5
1.75197640784718E+018,0,0.7,-1.5
